,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,7425.000,1500.000,2800.000,8700.000,1350.000,2700.000,4050.000,9100.000,550.000,1300.000,2050.000
AccountsPayableCurrent,,,,,63136.000,63136.000,,63136.000,63136.000,,
AdditionalPaidInCapital,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000,154400.000
Assets,9644.000,1331.000,8931.000,7781.000,2461.000,2461.000,2461.000,1861.000,4442.000,2513.000,12779.000
CashAndCashEquivalentsAtCarryingValue,9644.000,1331.000,8931.000,7781.000,2461.000,2461.000,2461.000,1861.000,4442.000,2513.000,8779.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000
CommonStockSharesOutstanding,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000,13100000.000
CommonStockValue,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000,13100.000
ConvertibleLongTermNotesPayable,19250.000,19250.000,27250.000,27250.000,32250.000,32250.000,32250.000,,,,
ConvertibleNotesPayableCurrent,6500.000,6500.000,6500.000,6500.000,6500.000,6500.000,6500.000,38750.000,58750.000,71750.000,84750.000
DeferredTaxAssetsGross,,,,,,,,70461.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,276316.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,70461.000,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,254167.000,256555.000,258255.000,265305.000,268275.000,269625.000,270975.000,276625.000,285494.000,301173.000,304657.000
DueToOfficersOrStockholdersCurrent,,,,,,,48650.000,,,48650.000,48650.000
DueToRelatedPartiesCurrent,63136.000,63136.000,63136.000,63136.000,,,63136.000,,,63136.000,63136.000
Liabilities,96311.000,90386.000,99686.000,105586.000,103236.000,104586.000,105936.000,110986.000,122436.000,136186.000,149936.000
LiabilitiesAndStockholdersEquity,9644.000,1331.000,8931.000,7781.000,2461.000,2461.000,2461.000,1861.000,4442.000,2513.000,12779.000
LiabilitiesCurrent,77061.000,71136.000,72436.000,78336.000,70986.000,72336.000,73686.000,110986.000,122436.000,,
LineOfCreditFacilityMaximumBorrowingCapacity,,,,,67750.000,67750.000,67750.000,67750.000,47750.000,34750.000,21750.000
OperatingLossCarryforwards,,,,,,,,276000.000,,,
PrepaidExpenseCurrent,,,,,,,,,,,4000.000
StockholdersEquity,-86667.000,-89055.000,-90755.000,-97805.000,-100775.000,-102125.000,-103475.000,-109125.000,-117994.000,-133673.000,-137157.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-86667.000,-89055.000,-90755.000,-97805.000,-100775.000,-102125.000,-103475.000,-109125.000,-117994.000,-133673.000,-137157.000
