,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2526000.000,3890000.000,
AccountsPayableCurrent,,,3329000.000
AccruedIncomeTaxesCurrent,1000.000,,
AccruedLiabilitiesCurrent,,,11978000.000
AccruedProfessionalFeesCurrent,,,481000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,140000.000
AdditionalPaidInCapital,17415000.000,249491000.000,251733000.000
Assets,1995000.000,194061000.000,185278000.000
AssetsCurrent,111000.000,193490000.000,184164000.000
Cash,73000.000,192322000.000,180838000.000
CashAndCashEquivalentsAtCarryingValue,73000.000,192322000.000,180838000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,1000.000,1000.000,1000.000
CommonStockSharesAuthorized,564111242.000,564111242.000,564111242.000
CommonStockSharesIssued,43750684.000,60250094.000,60275757.000
CommonStockSharesOutstanding,43750684.000,60250094.000,60275757.000
CommonStockValue,1000.000,1000.000,1000.000
ContractualObligation,,,5327000.000
ContractualObligationDueAfterFifthYear,,,843000.000
ContractualObligationDueInFifthYear,,,1016000.000
ContractualObligationDueInFourthYear,,,993000.000
ContractualObligationDueInNextTwelveMonths,,,581000.000
ContractualObligationDueInSecondYear,,,926000.000
ContractualObligationDueInThirdYear,,,968000.000
DeferredIncomeTaxAssetsNet,,,208000.000
DeferredOfferingCosts,1674000.000,,
DeferredRentCreditNoncurrent,,,113000.000
DeferredTaxAssetsGross,,,7609000.000
DeferredTaxAssetsNet,,,208000.000
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,6019000.000
DeferredTaxAssetsOther,,,300000.000
DeferredTaxAssetsTaxCreditCarryforwardsResearch,,,163000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,1382000.000
DeferredTaxAssetsValuationAllowance,,,7401000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,255000.000
DerivativeLiabilitiesNoncurrent,32555000.000,1655000.000,52000.000
DueToRelatedPartiesCurrent,4838000.000,2448000.000,3030000.000
EmployeeRelatedLiabilitiesCurrent,,,797000.000
IncomeTaxesReceivable,,15000.000,105000.000
Liabilities,39920000.000,7993000.000,18502000.000
LiabilitiesAndStockholdersEquity,1995000.000,194061000.000,185278000.000
LiabilitiesCurrent,7365000.000,6338000.000,18337000.000
OperatingLeasesFutureMinimumPaymentsDue,,,5327000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,581000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,1016000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,993000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,968000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,926000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,843000.000
OtherAccruedLiabilitiesCurrent,,,963000.000
OtherAssetsNoncurrent,100000.000,100000.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,38000.000,1153000.000,3221000.000
PropertyPlantAndEquipmentNet,110000.000,471000.000,906000.000
RetainedEarningsAccumulatedDeficit,-55340000.000,-63423000.000,-85097000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,200.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,11.190
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,10255341.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,1525857.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,5.060
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,9890661.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,1471815.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,5.060
SharePrice,15.000,15.000,15.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,110.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedWeightedAverageGrantDateFairValue,,,11.900
SharesIssuedPricePerShare,,15.000,15.000
StockholdersEquity,-37925000.000,186068000.000,166776000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-37925000.000,186068000.000,166776000.000
UnrecognizedTaxBenefits,0.000,0.000,0.000
