,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-06-30,2014-12-31,2015-03-31
AdjustmentForAmortization,,,3127.000,,,,7193.000,,7193.000,
AdvertisingExpense,,,,,,,,,693.000,
AmortizationOfDebtDiscountPremium,,,,,,,,,13722.000,
AssetImpairmentCharges,,,,,,,,,,73000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-18.000,,-138778.000,,,,-62726.000,,-2632.000,
ComprehensiveIncomeNetOfTax,,,,,,,,,,-198020.000
DepreciationAndAmortization,,,3127.000,6021.000,6640.000,7473.000,7193.000,7114.000,7193.000,7036.000
DevelopmentCosts,,,,,,,,,0.000,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,-0.000
GeneralAndAdministrativeExpense,0.000,0.000,41708.000,30407.000,17461.000,42089.000,9487.000,6161.000,4039.000,2753.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-138181.000,-131717.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-31646.000,,,-105059.000,,-81086.000,-90573.000,-81940.000,-197976.000
IncomeTaxCreditsAndAdjustments,,,0.000,0.000,,,,,,
IncomeTaxExpenseBenefit,,0.000,,,0.000,,0.000,0.000,0.000,
IncomeTaxesPaidNet,0.000,,0.000,,,,0.000,,0.000,
IncreaseDecreaseInAccountsPayable,5590.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-10067.000,,,,1572.000,,11512.000,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,42000.000,
IncreaseDecreaseInAccountsReceivable,,,,,,,-818.000,,53.000,
IncreaseDecreaseInInterestPayableNet,,,,,,,,,1828.000,
IncreaseDecreaseInPrepaidExpense,,,0.000,,,,,,,
InterestExpense,,,,,0.000,,0.000,21430.000,15550.000,26997.000
InterestPaid,0.000,,245.000,100.000,,,,,0.000,
InterestPaidNet,,,0.000,,,,0.000,,,
LegalFees,,,12765.000,18952.000,22142.000,17715.000,1364.000,3430.000,1000.000,22850.000
MarketableSecuritiesUnrealizedGainLoss,,,,,,,,,183.000,
NetCashProvidedByUsedInFinancingActivities,2400.000,,0.000,,,,0.000,,6000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,2400.000,,0.000,,,,0.000,,6000.000,
NetCashProvidedByUsedInInvestingActivities,,,-16500.000,,,,0.000,,-3000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-16500.000,,,,0.000,,-3000.000,
NetCashProvidedByUsedInOperatingActivities,-2418.000,,-122278.000,,,,-62726.000,,-5632.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2418.000,,-122278.000,,,,-62726.000,,-5632.000,
NetIncomeLoss,-8008.000,,-138181.000,,-105059.000,,-81086.000,-90573.000,-81940.000,-197976.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,,,,,,0.000,,,
NonoperatingIncomeExpense,,0.000,,,,,,,,-99997.000
OperatingExpenses,8008.000,31646.000,138398.000,132142.000,105059.000,69428.000,82615.000,69167.000,66390.000,98060.000
OperatingIncomeLoss,,-31646.000,-137936.000,-131617.000,-105059.000,-69428.000,-81086.000,-69143.000,-66390.000,-97979.000
OtherComprehensiveIncomeLossTax,,,,,,,,,-82123.000,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,,,,,,,,,-44.000
OtherExpenses,,,245.000,100.000,,,,,,
OtherNonoperatingIncomeExpense,,,,,0.000,,0.000,-21430.000,15550.000,
PaymentsToAcquireInvestments,,,,,,,,,-3000.000,
PaymentsToDevelopSoftware,,,,,,,0.000,,,
ProceedsFromIssuanceOfCommonStock,0.000,,0.000,,,,0.000,,,
ProceedsFromIssuanceOfWarrants,,,17190.000,,,,,,,
ProceedsFromRelatedPartyDebt,2400.000,,0.000,,,,0.000,,,
ProfessionalFees,3300.000,29396.000,43093.000,40348.000,25172.000,-34977.000,26663.000,16250.000,0.000,45460.000
ProfitLoss,-8008.000,-31646.000,-138181.000,-131717.000,,,-81086.000,,-81940.000,
Revenues,0.000,0.000,462.000,525.000,0.000,0.000,1529.000,24.000,0.000,81.000
SalariesAndWages,,,37705.000,36414.000,33644.000,37128.000,37908.000,36212.000,54158.000,19961.000
SalesRevenueNet,0.000,0.000,462.000,525.000,0.000,0.000,1529.000,24.000,0.000,81.000
ShareBasedCompensation,,,,,,,7543.000,,0.000,
StockIssuedDuringPeriodSharesPurchaseOfAssets,,,0.000,,,,,,,
StockIssuedDuringPeriodValueEmployeeBenefitPlan,,,5653.000,,,,2870.000,,0.000,
TravelAndEntertainmentExpense,0.000,0.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,84411664.000,,84921239.000,84977543.000,89750954.000,98386205.000
WeightedAverageNumberOfSharesOutstandingBasic,8225000.000,,,,,,,,,
