,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,1415000.000,,,,-164000.000,,,,216000.000,,,,280000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,1580000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,2312000.000,,,,18842000.000,,,,4224000.000,,,,4217000.000,,,,3281000.000,,,,5957000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,-7541000.000,,,,-11123000.000
CommonStockDividendsPerShareDeclared,,,,,0.100,,0.120,0.130,0.140,0.370,0.390,0.170,0.300,0.310,0.350,0.420,0.340,0.350,0.360,0.370,0.380,0.400,0.420
ComprehensiveIncomeNetOfTax,,,-467000.000,-4859000.000,1407000.000,917000.000,-1432000.000,1933000.000,4463000.000,53194000.000,-337000.000,1164000.000,-5218000.000,-3410000.000,-8981000.000,2523000.000,3389000.000,-266000.000,7428000.000,2257000.000,4147000.000,-1403000.000,5464000.000
CostOfServices,33249000.000,33619000.000,34338000.000,35112000.000,36541000.000,37651000.000,37309000.000,37076000.000,37441000.000,38399000.000,38836000.000,39605000.000,40407000.000,41045000.000,41079000.000,42412000.000,45182000.000,45837000.000,47277000.000,47872000.000,48827000.000,50090000.000,50662000.000
CostsAndExpenses,66909000.000,67791000.000,70920000.000,70016000.000,71624000.000,73445000.000,74648000.000,74202000.000,75184000.000,77791000.000,80030000.000,80314000.000,82077000.000,83682000.000,88269000.000,88708000.000,90134000.000,91029000.000,94562000.000,96296000.000,97681000.000,101471000.000,100661000.000
DeferredIncomeTaxExpenseBenefit,,,,,,,,,,,,,,,822000.000,,,,2323000.000,,,,3229000.000
DepreciationDepletionAndAmortization,14734000.000,15188000.000,15239000.000,15503000.000,15610000.000,16126000.000,15874000.000,15900000.000,16024000.000,16560000.000,17204000.000,17301000.000,17431000.000,17545000.000,17513000.000,17371000.000,17634000.000,18009000.000,17753000.000,18604000.000,18804000.000,20074000.000,18538000.000
EarningsPerShareBasic,0.050,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.010,-0.050,-0.040,0.000,0.000,0.010,0.030,0.050,,0.000,0.030,0.000,,-0.040,0.020,0.070,,0.080,0.090,0.080,,0.090
EarningsPerShareDiluted,0.050,,,,,,,,,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,541000.000,,,,-735000.000,,,,-387000.000,,,,-2935000.000,,,,1454000.000,,,,383000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,,,,,0.350,,,,0.350,0.350,0.350,,,,,,
