,2011-03-25,2011-06-17,2011-09-09,2011-12-31,2012-03-23,2012-06-15,2012-09-07,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,80628000.000,87827000.000,91397000.000,87963000.000,76549000.000,79791000.000,81615000.000,88879000.000,92876000.000,91025000.000,94845000.000,102214000.000,88564000.000,96626000.000,100799000.000,113162000.000,105872000.000,118786000.000,121600000.000,128982000.000,51454000.000,54981000.000,59247000.000,55054000.000,57723000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,71322000.000,77572000.000,79027000.000,80509000.000,81990000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,417981000.000,439324000.000,462986000.000,433178000.000,453882000.000,474302000.000,482641000.000,519721000.000,546390000.000,573332000.000,599343000.000,600555000.000,625692000.000,623339000.000,648657000.000,624370000.000,650119000.000,676131000.000,701477000.000,726468000.000,751606000.000,687852000.000,711473000.000,735202000.000,759582000.000
AdditionalPaidInCapitalCommonStock,1705618000.000,1706887000.000,1707240000.000,1708427000.000,1706490000.000,1707879000.000,1983404000.000,1976200000.000,1976473000.000,1977520000.000,1978505000.000,1979613000.000,1978800000.000,1980498000.000,1981980000.000,2045755000.000,2052091000.000,2053938000.000,2055467000.000,2056878000.000,2057664000.000,2059760000.000,2059638000.000,2055365000.000,2056255000.000
Assets,2548787000.000,2802110000.000,2837605000.000,2798635000.000,2630452000.000,2616176000.000,2973242000.000,2944042000.000,3016159000.000,3004858000.000,2997226000.000,3047772000.000,3016843000.000,3091722000.000,3125676000.000,3158351000.000,3146664000.000,3227268000.000,3190347000.000,3320457000.000,3155529000.000,3076996000.000,3078448000.000,3069463000.000,3068748000.000
AssetsNet,,,,,,,,,,,,,,,,2763990000.000,,,,2882029000.000,,,,2646675000.000,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,263399000.000,0.000,0.000,41819000.000,0.000,,,,,,,,,,,,,,62035000.000,,,
CashAndCashEquivalentsAtCarryingValue,186422000.000,20918000.000,28777000.000,26291000.000,128570000.000,104824000.000,21604000.000,9623000.000,77375000.000,54251000.000,43448000.000,144584000.000,111482000.000,253900000.000,119069000.000,144365000.000,87155000.000,84123000.000,61977000.000,213584000.000,48903000.000,166548000.000,235965000.000,243095000.000,112429000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,167373785.000,167386000.000,167502359.000,167502359.000,167918292.000,167930396.000,195141934.000,195145707.000,195419755.000,195470791.000,195470791.000,195470791.000,195679187.000,195698858.000,195698858.000,199964041.000,200711085.000,200735245.000,200741777.000,200741777.000,200741777.000,200888710.000,200796110.000,200200902.000,200266132.000
CommonStockSharesOutstanding,167373785.000,167386000.000,167502359.000,167502359.000,167918292.000,167930396.000,195141934.000,195145707.000,195419755.000,195470791.000,195470791.000,195470791.000,195679187.000,195698858.000,195698858.000,199964041.000,200711085.000,200735245.000,200741777.000,200741777.000,200741777.000,200888710.000,200796110.000,200200902.000,200266132.000
CommonStockValue,1674000.000,1674000.000,1675000.000,1675000.000,1679000.000,1679000.000,1951000.000,1951000.000,1954000.000,1955000.000,1955000.000,1955000.000,1957000.000,1957000.000,1957000.000,2000000.000,2007000.000,2007000.000,2007000.000,2007000.000,2008000.000,2009000.000,2008000.000,2002000.000,2003000.000
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,,,,,,,827219000.000,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,0.060,,,,,,,,,,
DebtInstrumentUnamortizedPremium,,1500000.000,1653000.000,1440000.000,1179000.000,1097000.000,1014000.000,905000.000,814000.000,724000.000,633000.000,543000.000,452000.000,362000.000,,,,,,,,,,,
DeferredFinanceCostsNet,5099000.000,6935000.000,6720000.000,5869000.000,9697000.000,8975000.000,8261000.000,9724000.000,9481000.000,8719000.000,7947000.000,7702000.000,6910000.000,6310000.000,8622000.000,8023000.000,7738000.000,7751000.000,7574000.000,8627000.000,7541000.000,,,,
DeferredIncomeTaxLiabilities,,,,,,,,,,,,,,,,17207000.000,,,,21044000.000,,,,20518000.000,
DeferredRevenue,19124000.000,20564000.000,22216000.000,24593000.000,24445000.000,24408000.000,24414000.000,24362000.000,24097000.000,24168000.000,23900000.000,23707000.000,23435000.000,23162000.000,22889000.000,21561000.000,21294000.000,21027000.000,20722000.000,23568000.000,22851000.000,21485000.000,20776000.000,20067000.000,19359000.000
DeferredTaxAssetsDeferredIncome,,,,9644000.000,,,,9669000.000,,,,9406000.000,,,,8636000.000,,,,8844000.000,,,,7407000.000,
DeferredTaxAssetsGross,,,,40023000.000,,,,39407000.000,,,,39426000.000,,,,40487000.000,,,,34448000.000,,,,23471000.000,
DeferredTaxAssetsLiabilitiesNet,,,,21683000.000,,,,28049000.000,,,,28428000.000,,,,23280000.000,,,,13004000.000,,,,2553000.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,,,,,34048000.000,,,,23071000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,29803000.000,,,,28654000.000,,,,28663000.000,,,,31178000.000,,,,25210000.000,,,,15650000.000,
DeferredTaxAssetsOther,,,,533000.000,,,,1034000.000,,,,1228000.000,,,,601000.000,,,,335000.000,,,,343000.000,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,43000.000,,,,50000.000,,,,129000.000,,,,72000.000,,,,59000.000,,,,71000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,400000.000,,,,400000.000,
DeferredTaxLiabilities,,,,18340000.000,,,,11358000.000,,,,10998000.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,14080000.000,,,,7098000.000,,,,6738000.000,,,,12947000.000,,,,16784000.000,,,,16258000.000,
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,,,,,,,,,,,566000.000,,,
DisposalGroupIncludingDiscontinuedOperationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,69994000.000,,,
