,2013-12-31
AdvertisingExpense,0.000
CashPeriodIncreaseDecrease,-2636.000
ClosedBlockOperationsResultsBeforeIncomeTaxes,-532581.000
ConversionOfStockAmountConverted1,10439.000
ConversionOfStockSharesIssued1,104400.000
CostOfRevenue,0.000
Depreciation,3390.000
EarningsPerShareBasicAndDiluted,-0.040
GrossProfit,0.000
IncomeLossFromContinuingOperations,-409914.000
IncomeTaxesPaid,0.000
IncomeTaxesPaidNet,0.000
IncreaseDecreaseInAccountsPayable,7996.000
IncreaseDecreaseInAccountsReceivable,2119.000
IncreaseDecreaseInDueToRelatedParties,0.000
IncreaseDecreaseInPrepaidExpense,672.000
IncreaseDecreaseInSecurityDeposits,0.000
InterestExpense,-123264.000
InterestIncomeOther,597.000
InterestPaid,0.000
LeaseAndRentalExpense,2475.000
NetCashProvidedByUsedInFinancingActivities,86289.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,86289.000
NetCashProvidedByUsedInInvestingActivities,0.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000
NetCashProvidedByUsedInOperatingActivities,-88925.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-88925.000
NetIncomeLoss,-532581.000
OtherIncome,-122667.000
ProceedsFromNotesPayable,-10020.000
ProceedsFromStockOptionsExercised,24.000
Revenues,-122667.000
SalesDiscountsGoods,0.000
SalesRevenueNet,0.000
SellingGeneralAndAdministrativeExpense,409914.000
ShippingHandlingAndTransportationCosts,0.000
StockIssuedDuringPeriodSharesStockOptionsExercised,240000.000
StockOptionPlanExpense,2400.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,13458971.000
