,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,55858000.000,78728000.000,93413000.000,69686000.000,57695000.000,73333000.000,87492000.000,77906000.000,71498000.000,69087000.000,79958000.000,77975000.000,80059000.000,111180000.000,119900000.000,117251000.000,119662000.000,138307000.000,151968000.000,191189000.000,176891000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-27845000.000,,,,30255000.000,,,,37675000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3168000.000,6082000.000,9349000.000,9190000.000,5978000.000,-8544000.000,-9097000.000,-11994000.000,-5882000.000,-1157000.000,-538000.000,1546000.000,3713000.000,-582000.000,1693000.000,-2449000.000,4161000.000,9748000.000,7931000.000,-10412000.000,-8486000.000
AdditionalPaidInCapital,86755000.000,88637000.000,89264000.000,90189000.000,90687000.000,91054000.000,91415000.000,94474000.000,95271000.000,95923000.000,96650000.000,96615000.000,221301000.000,221551000.000,222047000.000,222328000.000,273168000.000,276303000.000,276844000.000,336149000.000,336875000.000
AdvancesFromFederalHomeLoanBanks,57919000.000,65590000.000,131597000.000,259090000.000,183590000.000,409490000.000,338690000.000,446590000.000,346590000.000,384090000.000,598590000.000,597590000.000,669419000.000,922832000.000,1025745000.000,1018159000.000,883574000.000,878987000.000,858923000.000,868379000.000,862335000.000
Assets,2367497000.000,2424947000.000,2507941000.000,2631230000.000,2508251000.000,2776124000.000,2854323000.000,3066054000.000,3124812000.000,3235676000.000,3474656000.000,3535090000.000,4604403000.000,4866248000.000,4975653000.000,4894495000.000,5417252000.000,5941178000.000,6226601000.000,6243700000.000,6401143000.000
AssetsFairValueDisclosure,,,,1135010000.000,,,,925784000.000,,,,1174814000.000,,,,1379845000.000,1569519000.000,1871390000.000,2046248000.000,1953651000.000,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,407958000.000,401372000.000,403896000.000,407690000.000,553014000.000,587904000.000,501395000.000,438845000.000,440333000.000,434592000.000,426617000.000,445288000.000,485399000.000,569149000.000,544890000.000,647395000.000,875333000.000,936849000.000,1009986000.000,1149422000.000
AvailableForSaleSecurities,,,,-46454000.000,,538164000.000,573591000.000,481683000.000,428536000.000,436971000.000,432096000.000,427326000.000,449330000.000,482832000.000,570082000.000,541151000.000,653825000.000,890356000.000,949075000.000,993990000.000,1136389000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,1548000.000,2351000.000
